t_odo p_right p_left v_right v_left
25.296 0 0 0 0
25.306 0 0 0 0
25.316 0 0 0 0
25.326 0 0 0 0
25.336 0 0 0 0
25.346 0 0 0 0
25.356 0 0 0 0
25.366 0 0 0 0
25.376 0 0 0 0
25.386 0 0 0 0
25.396 0 0 0 0
25.406 0 0 0 0
25.416 0 0 0 0
25.426 0 0 0 0
25.436 0 0 0 0
25.446 0 0 0 0
25.456 0 0 0 0
25.466 0 0 0 0
25.476 0 0 0 0
25.486 0 0 0 0
25.496 0 0 0 0
25.506 0 0 0 0
25.516 0 0 0 0
25.526 0 0 0 0
25.536 0 0 0 0
25.546 0 0 0 0
25.556 0 0 0 0
25.566 0 0 0 0
25.576 0 0 0 0
25.586 0 0 0 0
25.596 0 0 0 0
25.606 0 0 0 0
25.616 0 0 0 0
25.626 0 0 0 0
25.636 0 0 0 0
25.646 0 0 0 0
25.656 0 0 0 0
25.666 0 0 0 0
25.676 0 0 0 0
25.686 0 0 0 0
25.696 0 0 0 0
25.706 0 0 0 0
25.716 0 0 0 0
25.726 0 0 0 0
25.736 0 0 0 0
25.746 0 0 0 0
25.756 0 0 0 0
25.766 0 0 0 0
25.776 0 0 0 0
25.786 0 0 0 0
25.796 0 0 0 0
25.806 0 0 0 0
25.816 0 0 0 0
25.826 0 0 0 0
25.836 0 0 0 0
25.846 0 0 0 0
25.856 0 0 0 0
25.866 0 0 0 0
25.876 0 0 0 0
25.886 0 0 0 0
25.896 0 0 0 0
25.906 0 0 0 0
25.916 0 0 0 0
25.926 0 0 0 0
25.936 0 0 0 0
25.946 0 0 0 0
25.956 0 0 0 0
25.966 0 0 0 0
25.976 0 0 0 0
25.986 0 0 0 0
25.996 0 0 0 0
26.006 0 0 0 0
26.016 0 0 0 0
26.026 0 0 0 0
26.036 0 0 0 0
26.046 0 0 0 0
26.056 0 0 0 0
26.066 0 0 0 0
26.076 0 0 0 0
26.086 0 0 0 0
26.096 0 0 0 0
26.106 0 0 0 0
26.116 0 0 0 0
26.126 0 0 0 0
26.136 0 0 0 0
26.146 0 0 0 0
26.156 0 0 0 0
26.166 0 0 0 0
26.176 0 0 0 0
26.186 0 0 0 0
26.196 0 0 0 0
26.206 0 0 0 0
26.216 0 0 0 0
26.226 0 0 0 0
26.236 0 0 0 0
26.246 0 0 0 0
26.256 0 0 0 0
26.266 0 0 0 0
26.276 0 0 0 0
26.286 0 0 0 0
26.296 0 0 0 0
26.306 0 0 0 0
26.316 0 0 0 0
26.326 0 0 0 0
26.336 0 0 0 0
26.346 0 0 0 0
26.356 0 0 0 0
26.366 0 0 0 0
26.376 0 0 0 0
26.386 0 0 0 0
26.396 0 0 0 0
26.406 0 0 0 0
26.416 0 0 0 0
26.426 0 0 0 0
26.436 0 0 0 0
26.446 0 0 0 0
26.456 0 0 0 0
26.466 0 0 0 0
26.476 0 0 0 0
26.486 0 0 0 0
26.496 0 0 0 0
26.506 0 0 0 0
26.516 0 0 0 0
26.526 0 0 0 0
26.536 0 0 0 0
26.546 0 0 0 0
26.556 0 0 0 0
26.566 0 0 0 0
26.576 0 0 0 0
26.586 0 0 0 0
26.596 0 0 0 0
26.606 0 0 0 0
26.616 0 0 0 0
26.626 0 0 0 0
26.636 0 0 0 0
26.646 0 0 0 0
26.656 0 0 0 0
26.666 0 0 0 0
26.676 0 0 0 0
26.686 0 0 0 0
26.696 0 0 0 0
26.706 0 0 0 0
26.716 0 0 0 0
26.726 0 0 0 0
26.736 0 0 0 0
26.746 0 0 0 0
26.756 0 0 0 0
26.766 0 0 0 0
26.776 0 0 0 0
26.787 0 0 0 0
26.797 0 0 0 0
26.807 0 0 0 0
26.817 0 0 0 0
26.827 0 0 0 0
26.837 0 0 0 0
26.846 0 0 0 0
26.856 0 0 0 0
26.866 0 0 0 0
26.876 0 0 0 0
26.886 0 0 0 0
26.896 0 0 0 0
26.906 0 0 0 0
26.916 0 0 0 0
26.926 0 0 0 0
26.936 0 0 0 0
26.946 0 0 0 0
26.956 0 0 0 0
26.966 0 0 0 0
26.976 0 0 0 0
26.986 0 0 0 0
26.996 0 0 0 0
27.006 0 0 0 0
27.016 0 0 0 0
27.026 0 0 0 0
27.036 0 0 0 0
27.046 0 0 0 0
27.056 0 0 0 0
27.066 0 0 0 0
27.076 0 0 0 0
27.086 0 0 0 0
27.096 0 0 0 0
27.106 0 0 0 0
27.116 0 0 0 0
27.126 0 0 0 0
27.136 0 0 0 0
27.146 0 0 0 0
27.156 0 0 0 0
27.166 0 0 0 0
27.176 0 0 0 0
27.186 0 0 0 0
27.196 0 0 0 0
27.206 0 0 0 0
27.216 0 0 0 0
27.226 0 0 0 0
27.236 0 0 0 0
27.246 0 0 0 0
27.256 0 0 0 0
27.266 0 0 0 0
27.276 0 0 0 0
27.286 0 0 0 0
27.296 0 0 0 0
27.306 0 0 0 0
27.316 0 0 0 0
27.326 0 0 0 0
27.336 0 0 0 0
27.346 0 0 0 0
27.356 0 0 0 0
27.366 0 0 0 0
27.376 0 0 0 0
27.386 0 0 0 0
27.396 0 0 0 0
27.406 0 0 0 0
27.416 0 0 0 0
27.426 0 0 0 0
27.436 0 0 0 0
27.446 0 0 0 0
27.456 0 0 0 0
27.466 0 0 0 0
27.476 0 0 0 0
27.486 0 0 0 0
27.496 0 0 0 0
27.506 0 0 0 0
27.516 0 0 0 0
27.526 0 0 0 0
27.536 0 0 0 0
27.546 0 0 0 0
27.556 0 0 0 0
27.566 0 0 0 0
27.576 0 0 0 0
27.586 0 0 0 0
27.596 0 0 0 0
27.606 0 0 0 0
27.616 0 0 0 0
27.626 0 0 0 0
27.636 0 0 0 0
27.646 0 0 0 0
27.656 0 0 0 0
27.666 0 0 0 0
27.676 0 0 0 0
27.686 0 0 0 0
27.696 0 0 0 0
27.706 0 0 0 0
27.716 0 0 0 0
27.726 0 0 0 0
27.736 0 0 0 0
27.746 0 0 0 0
27.756 0 0 0 0
27.766 0 0 0 0
27.776 0 0 0 0
27.786 0 0 0 0
27.796 0 0 0 0
27.806 0 0 0 0
27.816 0 0 0 0
27.826 0 0 0 0
27.836 0 0 0 0
27.846 0 0 0 0
27.856 0 0 0 0
27.866 0 0 0 0
27.876 0 0 0 0
27.886 0 0 0 0
27.896 0 0 0 0
27.906 0 0 0 0
27.916 0 0 0 0
27.926 0 0 0 0
27.936 0 0 0 0
27.946 0 0 0 0
27.956 0 0 0 0
27.966 0 0 0 0
27.976 0 0 0 0
27.986 0 0 0 0
27.996 0 0 0 0
28.006 0 0 0 0
28.016 0 0 0 0
28.026 0 0 0 0
28.036 0 0 0 0
28.046 0 0 0 0
28.056 0 0 0 0
28.066 0 0 0 0
28.076 0 0 0 0
28.086 0 0 0 0
28.096 0 0 0 0
28.106 0 0 0 0
28.116 0 0 0 0
28.126 0 0 0 0
28.136 0 0 0 0
28.146 0 0 0 0
28.156 0 0 0 0
28.166 0 0 0 0
28.176 0 0 0 0
28.186 0 0 0 0
28.196 0 0 0 0
28.206 0 0 0 0
28.216 0 0 0 0
28.226 0 0 0 0
28.236 0 0 0 0
28.246 0 0 0 0
28.256 0 0 0 0
28.266 0 0 0 0
28.276 0 0 0 0
28.286 0 0 0 0
28.296 0 0 0 0
28.306 0 0 0 0
28.316 0 0 0 0
28.326 0 0 0 0
28.336 0 0 0 0
28.346 0 0 0 0
28.356 0 0 0 0
28.366 0 0 0 0
28.377 0 0 0 0
28.387 0 0 0 0
28.397 0 0 0 0
28.407 0 0 0 0
28.417 0 0 0 0
28.427 0 0 0 0
28.436 0 0 0 0
28.446 0 0 0 0
28.456 0 0 0 0
28.466 0 0 0 0
28.476 0 0 0 0
28.486 0 0 0 0
28.496 0 0 0 0
28.506 0 0 0 0
28.516 0 0 0 0
28.526 0 0 0 0
28.536 0 0 0 0
28.546 0 0 0 0
28.556 0 0 0 0
28.566 0 0 0 0
28.576 0 0 0 0
28.586 0 0 0 0
28.596 0 0 0 0
28.606 0 0 0 0
28.616 0 0 0 0
28.626 0 0 0 0
28.636 0 0 0 0
28.646 0 0 0 0
28.656 0 0 0 0
28.666 0 0 0 0
28.676 0 0 0 0
28.686 0 0 0 0
28.696 0 0 0 0
28.706 0 0 0 0
28.716 0 0 0 0
28.726 0 0 0 0
28.736 0 0 0 0
28.746 0 0 0 0
28.756 0 0 0 0
28.766 0 0 0 0
28.776 0 0 0 0
28.786 0 0 0 0
28.796 0 0 0 0
28.806 0 0 0 0
28.816 0 0 0 0
28.826 0 0 0 0
28.836 0 0 0 0
28.846 0 0 0 0
28.856 0 0 0 0
28.866 0 0 0 0
28.876 0 0 0 0
28.886 0 0 0 0
28.896 0 0 0 0
28.906 0 0 0 0
28.916 0 0 0 0
28.926 0 0 0 0
28.936 0 0 0 0
28.946 0 0 0 0
28.956 0 0 0 0
28.966 0 0 0 0
28.976 0 0 0 0
28.986 0 0 0 0
28.996 0 0 0 0
29.006 0 0 0 0
29.016 0 0 0 0
29.026 0 0 0 0
29.036 0 0 0 0
29.046 0 0 0 0
29.056 0 0 0 0
29.066 0 0 0 0
29.076 0 0 0 0
29.086 0 0 0 0
29.096 0 0 0 0
29.106 0 0 0 0
29.116 0 0 0 0
29.126 0 0 0 0
29.136 0 0 0 0
29.146 0 0 0 0
29.156 0 0 0 0
29.166 0 0 0 0
29.176 0 0 0 0
29.186 0 0 0 0
29.196 0 0 0 0
29.206 0 0 0 0
29.216 0 0 0 0
29.226 0 0 0 0
29.236 0 0 0 0
29.246 0 0 0 0
29.256 0 0 0 0
29.266 0 0 0 0
29.276 0 0 0 0
29.286 0 0 0 0
29.296 0 0 0 0
29.306 0 0 0 0
29.316 0 0 0 0
29.326 0 0 0 0
29.336 0 0 0 0
29.346 0 0 0 0
29.356 0 0 0 0
29.366 0 0 0 0
29.376 0 0 0 0
29.386 0 0 0 0
29.396 0 0 0 0
29.406 0 0 0 0
29.416 0 0 0 0
29.426 0 0 0 0
29.436 0 0 0 0
29.446 0 0 0 0
29.456 0 0 0 0
29.466 0 0 0 0
29.476 0 0 0 0
29.486 0 0 0 0
29.496 0 0 0 0
29.506 0 0 0 0
29.516 0 0 0 0
29.526 0 0 0 0
29.536 0 0 0 0
29.546 0 0 0 0
29.556 0 0 0 0
29.566 0 0 0 0
29.576 0 0 0 0
29.586 0 0 0 0
29.596 0 0 0 0
29.606 0 0 0 0
29.616 0 0 0 0
29.626 0 0 0 0
29.636 0 0 0 0
29.646 0 0 0 0
29.656 0 0 0 0
29.666 0 0 0 0
29.676 0 0 0 0
29.686 0 0 0 0
29.696 0 0 0 0
29.706 0 0 0 0
29.716 0 0 0 0
29.726 0 0 0 0
29.736 0 0 0 0
29.746 0 0 0 0
29.756 0 0 0 0
29.766 0 0 0 0
29.776 0 0 0 0
29.786 0 0 0 0
29.796 0 0 0 0
29.806 0 0 0 0
29.816 0 0 0 0
29.826 0 0 0 0
29.836 0 0 0 0
29.846 0 0 0 0
29.856 0 0 0 0
29.866 0 0 0 0
29.876 0 0 0 0
29.886 0 0 0 0
29.896 0 0 0 0
29.906 0 0 0 0
29.916 0 0 0 0
29.926 0 0 0 0
29.936 0 0 0 0
29.946 0 0 0 0
29.956 0 0 0 0
29.966 0 0 0 0
29.976 0 0 0 0
29.986 0 0 0 0
29.997 0 0 0 0
30.007 0 0 0 0
30.017 0 0 0 0
30.027 0 0 0 0
30.037 0 0 0 0
30.047 0 0 0 0
30.056 0 0 0 0
30.066 0 0 0 0
30.076 0 0 0 0
30.086 0 0 0 0
30.096 0 0 0 0
30.106 0 0 0 0
30.116 0 0 0 0
30.126 0 0 0 0
30.136 0 0 0 0
30.146 0 0 0 0
30.156 0 0 0 0
30.166 0 0 0 0
30.176 0 0 0 0
30.186 0 0 0 0
30.196 0 0 0 0
30.206 0 0 0 0
30.216 0 0 0 0
30.226 0 0 0 0
30.236 0 0 0 0
30.246 0 0 0 0
30.256 0 0 0 0
30.266 0 0 0 0
30.276 0 0 0 0
30.286 0 0 0 0
30.296 0 0 0 0
30.306 0 0 0 0
30.316 0 0 0 0
30.326 0 0 0 0
30.336 0 0 0 0
30.346 0 0 0 0
30.356 0 0 0 0
30.366 0 0 0 0
30.376 0 0 0 0
30.386 0 0 0 0
30.396 0 0 0 0
30.406 0 0 0 0
30.416 0 0 0 0
30.426 0 0 0 0
30.436 0 0 0 0
30.446 0 0 0 0
30.456 0 0 0 0
30.466 0 0 0 0
30.476 0 0 0 0
30.486 0 0 0 0
30.496 0 0 0 0
30.506 0 0 0 0
30.516 0 0 0 0
30.526 0 0 0 0
30.536 0 0 0 0
30.546 0 0 0 0
30.556 0 0 0 0
30.566 0 0 0 0
30.576 0 0 0 0
30.586 0 0 0 0
30.596 0 0 0 0
30.606 0 0 0 0
30.616 0 0 0 0
30.626 0 0 0 0
30.636 0 0 0 0
30.646 0 0 0 0
30.656 0 0 0 0
30.666 0 0 0 0
30.676 0 0 0 0
30.686 0 0 0 0
30.696 0 0 0 0
30.706 0 0 0 0
30.716 0 0 0 0
30.726 0 0 0 0
30.736 0 0 0 0
30.746 0 0 0 0
30.756 0 0 0 0
30.766 0 0 0 0
30.776 0 0 0 0
30.786 0 0 0 0
30.796 0 0 0 0
30.806 0 0 0 0
30.816 0 0 0 0
30.826 0 0 0 0
30.836 0 0 0 0
30.846 0 0 0 0
30.856 0 0 0 0
30.866 0 0 0 0
30.876 0 0 0 0
30.886 0 0 0 0
30.896 0 0 0 0
30.906 0 0 0 0
30.916 0 0 0 0
30.926 0 0 0 0
30.936 0 0 0 0
30.946 0 0 0 0
30.956 0 0 0 0
30.966 0 0 0 0
30.976 0 0 0 0
30.986 0 0 0 0
30.996 0 0 0 0
31.006 0 0 0 0
31.016 0 0 0 0
31.026 0 0 0 0
31.036 0 0 0 0
31.046 0 0 0 0
31.056 0 0 0 0
31.066 0 0 0 0
31.076 0 0 0 0
31.086 0 0 0 0
31.096 0 0 0 0
31.106 0 0 0 0
31.116 0 0 0 0
31.126 0 0 0 0
31.136 0 0 0 0
31.146 0 0 0 0
31.156 0 0 0 0
31.166 0 0 0 0
31.176 0 0 0 0
31.186 0 0 0 0
31.196 0 0 0 0
31.206 0 0 0 0
31.216 0 0 0 0
31.226 0 0 0 0
31.236 0 0 0 0
31.246 0 0 0 0
31.256 0 0 0 0
31.266 0 0 0 0
31.276 0 0 0 0
31.286 0 0 0 0
31.296 0 0 0 0
31.306 0 0 0 0
31.316 0 0 0 0
31.326 0 0 0 0
31.336 0 0 0 0
31.346 0 0 0 0
31.356 0 0 0 0
31.366 0 0 0 0
31.376 0 0 0 0
31.386 0 0 0 0
31.396 0 0 0 0
31.406 0 0 0 0
31.416 0 0 0 0
31.426 0 0 0 0
31.436 0 0 0 0
31.446 0 0 0 0
31.456 0 0 0 0
31.466 0 0 0 0
31.476 0 0 0 0
31.486 0 0 0 0
31.496 0 0 0 0
31.506 0 0 0 0
31.516 0 0 0 0
31.526 0 0 0 0
31.536 0 0 0 0
31.546 0 0 0 0
31.556 0 0 0 0
31.566 0 0 0 0
31.576 0 0 0 0
31.586 0 0 0 0
31.596 0 0 0 0
31.606 0 0 0 0
31.616 0 0 0 0
31.626 0 0 0 0
31.636 0 0 0 0
31.647 0 0 0 0
31.657 0 0 0 0
31.667 0 0 0 0
31.677 0 0 0 0
31.687 0 0 0 0
31.696 0 0 0 0
31.706 0 0 0 0
31.716 0 0 0 0
31.726 0 0 0 0
31.736 0 0 0 0
31.746 0 0 0 0
31.756 0 0 0 0
31.766 0 0 0 0
31.776 0 0 0 0
31.786 0 0 0 0
31.796 0 0 0 0
31.806 0 0 0 0
31.816 0 0 0 0
31.826 0 0 0 0
31.836 0 0 0 0
31.846 0 0 0 0
31.856 0 0 0 0
31.866 0 0 0 0
31.876 0 0 0 0
31.886 0 0 0 0
31.896 0 0 0 0
31.906 0 0 0 0
31.916 0 0 0 0
31.926 0 0 0 0
31.936 0 0 0 0
31.946 0 0 0 0
31.956 0 0 0 0
31.966 0 0 0 0
31.976 0 0 0 0
31.986 0 0 0 0
31.996 0 0 0 0
32.006 0 0 0 0
32.016 0 0 0 0
32.026 0 0 0 0
32.036 0 0 0 0
32.046 0 0 0 0
32.056 0 0 0 0
32.066 0 0 0 0
32.076 0 0 0 0
32.086 0 0 0 0
32.096 0 0 0 0
32.106 0 0 0 0
32.116 0 0 0 0
32.126 0 0 0 0
32.136 0 0 0 0
32.146 0 0 0 0
32.156 0 0 0 0
32.166 0 0 0 0
32.176 0 0 0 0
32.186 0 0 0 0
32.196 0 0 0 0
32.206 0 0 0 0
32.216 0 0 0 0
32.226 0 0 0 0
32.236 0 0 0 0
32.246 0 0 0 0
32.256 0 0 0 0
32.266 0 0 0 0
32.276 0 0 0 0
32.286 0 0 0 0
32.296 0 0 0 0
32.306 0 0 0 0
32.316 0 0 0 0
32.326 0 0 0 0
32.336 0 0 0 0
32.346 0 0 0 0
32.356 0 0 0 0
32.366 0 0 0 0
32.376 0 0 0 0
32.386 0 0 0 0
32.396 0 0 0 0
32.406 0 0 0 0
32.416 0 0 0 0
32.426 0 0 0 0
32.436 0 0 0 0
32.446 0 0 0 0
32.456 0 0 0 0
32.466 0 0 0 0
32.476 0 0 0 0
32.486 0 0 0 0
32.496 0 0 0 0
32.506 0 0 0 0
32.516 0 0 0 0
32.526 0 0 0 0
32.536 0 0 0 0
32.546 0 0 0 0
32.556 0 0 0 0
32.566 0 0 0 0
32.576 0 0 0 0
32.586 0 0 0 0
32.596 0 0 0 0
32.606 0 0 0 0
32.616 0 0 0 0
32.626 0 0 0 0
32.636 0 0 0 0
32.646 0 0 0 0
32.656 0 0 0 0
32.666 0 0 0 0
32.676 0 0 0 0
32.686 0 0 0 0
32.696 0 0 0 0
32.706 0 0 0 0
32.716 0 0 0 0
32.726 0 0 0 0
32.736 0 0 0 0
32.746 0 0 0 0
32.756 0 0 0 0
32.766 0 0 0 0
32.776 0 0 0 0
32.786 0 0 0 0
32.796 0 0 0 0
32.806 0 0 0 0
32.816 0 0 0 0
32.826 0 0 0 0
32.836 0 0 0 0
32.846 0 0 0 0
32.856 0 0 0 0
32.866 0 0 0 0
32.876 0 0 0 0
32.886 0 0 0 0
32.896 0 0 0 0
32.906 0 0 0 0
32.916 0 0 0 0
32.926 0 0 0 0
32.936 0 0 0 0
32.946 0 0 0 0
32.956 0 0 0 0
32.966 0 0 0 0
32.976 0 0 0 0
32.986 0 0 0 0
32.996 0 0 0 0
33.006 0 0 0 0
33.016 0 0 0 0
33.026 0 0 0 0
33.036 0 0 0 0
33.046 0 0 0 0
33.056 0 0 0 0
33.066 0 0 0 0
33.076 0 0 0 0
33.086 0 0 0 0
33.096 0 0 0 0
33.106 0 0 0 0
33.116 0 0 0 0
33.126 0 0 0 0
33.136 0 0 0 0
33.146 0 0 0 0
33.156 0 0 0 0
33.166 0 0 0 0
33.176 0 0 0 0
33.186 0 0 0 0
33.196 0 0 0 0
33.206 0 0 0 0
33.216 0 0 0 0
33.226 0 0 0 0
33.236 0 0 0 0
33.246 0 0 0 0
33.257 0 0 0 0
33.267 0 0 0 0
33.277 0 0 0 0
33.287 0 0 0 0
33.297 0 0 0 0
33.307 0 0 0 0
33.317 0 0 0 0
33.326 0 0 0 0
33.336 0 0 0 0
33.346 0 0 0 0
33.356 0 0 0 0
33.366 0 0 0 0
33.376 0 0 0 0
33.386 0 0 0 0
33.396 0 0 0 0
33.406 0 0 0 0
33.416 0 0 0 0
33.426 0 0 0 0
33.436 0 0 0 0
33.446 0 0 0 0
33.456 0 0 0 0
33.466 0 0 0 0
33.476 0 0 0 0
33.486 0 0 0 0
33.496 0 0 0 0
33.506 0 0 0 0
33.516 0 0 0 0
33.526 0 0 0 0
33.536 0 0 0 0
33.546 0 0 0 0
33.556 0 0 0 0
33.566 0 0 0 0
33.576 0 0 0 0
33.586 0 0 0 0
33.596 0 0 0 0
33.606 0 0 0 0
33.616 0 0 0 0
33.626 0 0 0 0
33.636 0 0 0 0
33.646 0 0 0 0
33.656 0 0 0 0
33.666 0 0 0 0
33.676 0 0 0 0
33.686 0 0 0 0
33.696 0 0 0 0
33.706 0 0 0 0
33.716 0 0 0 0
33.726 0 0 0 0
33.736 0 0 0 0
33.746 0 0 0 0
33.756 0 0 0 0
33.766 0 0 0 0
33.776 0 0 0 0
33.786 0 0 0 0
33.796 0 0 0 0
33.806 0 0 0 0
33.816 0 0 0 0
33.826 0 0 0 0
33.836 0 0 0 0
33.846 0 0 0 0
33.856 0 0 0 0
33.866 0 0 0 0
33.876 0 0 0 0
33.886 0 0 0 0
33.896 0 0 0 0
33.906 0 0 0 0
33.916 0 0 0 0
33.926 0 0 0 0
33.936 0 0 0 0
33.946 0 0 0 0
33.956 0 0 0 0
33.966 0 0 0 0
33.976 0 0 0 0
33.986 0 0 0 0
33.996 0 0 0 0
34.006 0 0 0 0
34.016 0 0 0 0
34.026 0 0 0 0
34.036 0 0 0 0
34.046 0 0 0 0
34.056 0 0 0 0
34.066 0 0 0 0
34.076 0 0 0 0
34.086 0 0 0 0
34.096 0 0 0 0
34.106 0 0 0 0
34.116 0 0 0 0
34.126 0 0 0 0
34.136 0 0 0 0
34.146 0 0 0 0
34.156 0 0 0 0
34.166 0 0 0 0
34.176 0 0 0 0
34.186 0 0 0 0
34.196 0 0 0 0
34.206 0 0 0 0
34.216 0 0 0 0
34.226 0 0 0 0
34.236 0 0 0 0
34.246 0 0 0 0
34.256 0 0 0 0
34.266 0 0 0 0
34.276 0 0 0 0
34.286 0 0 0 0
34.296 0 0 0 0
34.306 0 0 0 0
34.316 0 0 0 0
34.326 0 0 0 0
34.336 0 0 0 0
34.346 0 0 0 0
34.356 0 0 0 0
34.366 0 0 0 0
34.376 0 0 0 0
34.386 0 0 0 0
34.396 0 0 0 0
34.406 0 0 0 0
34.416 0 0 0 0
34.426 0 0 0 0
34.436 0 0 0 0
34.446 0 0 0 0
34.456 0 0 0 0
34.466 0 0 0 0
34.476 0 0 0 0
34.486 0 0 0 0
34.496 0 0 0 0
34.506 0 0 0 0
34.516 0 0 0 0
34.526 0 0 0 0
34.536 0 0 0 0
34.546 0 0 0 0
34.556 0 0 0 0
34.566 0 0 0 0
34.576 0 0 0 0
34.586 0 0 0 0
34.596 0 0 0 0
34.606 0 0 0 0
34.616 0 0 0 0
34.626 0 0 0 0
34.636 0 0 0 0
34.646 0 0 0 0
34.656 0 0 0 0
34.666 0 0 0 0
34.676 0 0 0 0
34.686 0 0 0 0
34.696 0 0 0 0
34.706 0 0 0 0
34.716 0 0 0 0
34.726 0 0 0 0
34.736 0 0 0 0
34.746 0 0 0 0
34.756 0 0 0 0
34.766 0 0 0 0
34.776 0 0 0 0
34.786 0 0 0 0
34.796 0 0 0 0
34.806 0 0 0 0
34.816 0 0 0 0
34.826 0 0 0 0
34.836 0 0 0 0
34.846 0 0 0 0
34.856 0 0 0 0
34.866 0 0 0 0
34.876 0 0 0 0
34.886 0 0 0 0
34.896 0 0 0 0
34.907 0 0 0 0
34.917 0 0 0 0
34.927 0 0 0 0
34.937 0 0 0 0
34.947 0 0 0 0
34.957 0 0 0 0
34.966 0 0 0 0
34.976 0 0 0 0
34.986 0 0 0 0
34.996 0 0 0 0
35.007 0 0 0 0
35.016 0 0 0 0
35.026 0 0 0 0
35.036 0 0 0 0
35.046 0 0 0 0
35.056 0 0 0 0
35.066 0 0 0 0
35.076 0 0 0 0
35.086 0 0 0 0
35.096 0 0 0 0
35.106 0 0 0 0
35.116 0 0 0 0
35.126 0 0 0 0
35.136 0 0 0 0
35.146 0 0 0 0
35.156 0 0 0 0
35.166 0 0 0 0
35.176 0 0 0 0
35.186 0 0 0 0
35.196 0 0 0 0
35.206 0 0 0 0
35.216 0 0 0 0
35.226 0 0 0 0
35.236 0 0 0 0
35.246 0 0 0 0
35.256 0 0 0 0
35.266 0 0 0 0
35.276 0 0 0 0
35.286 0 0 0 0
35.296 0 0 0 0
35.306 0 0 0 0
35.316 0 0 0 0
35.326 0 0 0 0
35.336 0 0 0 0
35.346 0 0 0 0
35.356 0 0 0 0
35.366 0 0 0 0
35.376 0 0 0 0
35.386 0 0 0 0
35.396 0 0 0 0
35.406 0 0 0 0
35.416 0 0 0 0
35.426 0 0 0 0
35.436 0 0 0 0
35.446 0 0 0 0
35.456 0 0 0 0
35.466 0 0 0 0
35.476 0 0 0 0
35.486 0 0 0 0
35.496 0 0 0 0
35.506 0 0 0 0
35.516 0 0 0 0
35.526 0 0 0 0
35.536 0 0 0 0
35.546 0 0 0 0
35.556 0 0 0 0
35.566 0 0 0 0
35.576 0 0 0 0
35.586 0 0 0 0
35.596 0 0 0 0
35.606 0 0 0 0
35.616 0 0 0 0
35.626 0 0 0 0
35.636 0 0 0 0
35.646 0 0 0 0
35.656 0 0 0 0
35.666 0 0 0 0
35.676 0 0 0 0
35.686 0 0 0 0
35.696 0 0 0 0
35.706 0 0 0 0
35.716 0 0 0 0
35.726 0 0 0 0
35.736 0 0 0 0
35.746 0 0 0 0
35.756 0 0 0 0
35.766 0 0 0 0
35.776 0 0 0 0
35.786 0 0 0 0
35.796 0 0 0 0
35.806 0 0 0 0
35.816 0 0 0 0
35.826 0 0 0 0
35.836 0 0 0 0
35.846 0 0 0 0
35.856 0 0 0 0
35.866 0 0 0 0
35.876 0 0 0 0
35.886 0 0 0 0
35.896 0 0 0 0
35.906 0 0 0 0
35.916 0 0 0 0
35.926 0 0 0 0
35.936 0 0 0 0
35.946 0 0 0 0
35.956 0 0 0 0
35.966 0 0 0 0
35.976 0 0 0 0
35.986 0 0 0 0
35.996 0 0 0 0
36.006 0 0 0 0
36.016 0 0 0 0
36.026 0 0 0 0
36.036 0 0 0 0
36.046 0 0 0 0
36.056 0 0 0 0
36.066 0 0 0 0
36.076 0 0 0 0
36.086 0 0 0 0
36.096 0 0 0 0
36.106 0 0 0 0
36.116 0 0 0 0
36.126 0 0 0 0
36.136 0 0 0 0
36.146 0 0 0 0
36.156 0 0 0 0
36.166 0 0 0 0
36.176 0 0 0 0
36.186 0 0 0 0
36.196 0 0 0 0
36.206 0 0 0 0
36.216 0 0 0 0
36.226 0 0 0 0
36.236 0 0 0 0
36.246 0 0 0 0
36.256 0 0 0 0
36.266 0 0 0 0
36.276 0 0 0 0
36.286 0 0 0 0
36.296 0 0 0 0
36.306 0 0 0 0
36.316 0 0 0 0
36.326 0 0 0 0
36.336 0 0 0 0
36.346 0 0 0 0
36.356 0 0 0 0
36.366 0 0 0 0
36.376 0 0 0 0
36.386 0 0 0 0
36.396 0 0 0 0
36.406 0 0 0 0
36.416 0 0 0 0
36.426 0 0 0 0
36.436 0 0 0 0
36.446 0 0 0 0
36.456 0 0 0 0
36.466 0 0 0 0
36.476 0 0 0 0
36.486 0 0 0 0
36.496 0 0 0 0
36.507 0 0 0 0
36.516 0 0 0 0
36.526 0 0 0 0
36.536 0 0 0 0
36.546 0 0 0 0
36.557 0 0 0 0
36.567 0 0 0 0
36.577 0 0 0 0
36.587 0 0 0 0
36.597 0 0 0 0
36.607 0 0 0 0
36.616 0 0 0 0
36.626 0 0 0 0
36.636 0 0 0 0
36.646 0 0 0 0
36.656 0 0 0 0
36.666 0 0 0 0
36.676 0 0 0 0
36.686 0 0 0 0
36.696 0 0 0 0
36.706 0 0 0 0
36.716 0 0 0 0
36.726 0 0 0 0
36.736 0 0 0 0
36.746 0 0 0 0
36.756 0 0 0 0
36.766 0 0 0 0
36.776 0 0 0 0
36.786 0 0 0 0
36.796 0 0 0 0
36.806 0 0 0 0
36.816 0 0 0 0
36.826 0 0 0 0
36.836 0 0 0 0
36.846 0 0 0 0
36.856 0 0 0 0
36.866 0 0 0 0
36.876 0 0 0 0
36.886 0 0 0 0
36.896 0 0 0 0
36.906 0 0 0 0
36.916 0 0 0 0
36.926 0 0 0 0
36.936 0 0 0 0
