t_odo p_right p_left v_right v_left
389.946 29.675 30.343 0 0
389.956 29.675 30.343 0 0
389.966 29.675 30.343 0 0
389.976 29.675 30.343 0 0
389.986 29.675 30.343 0 0
389.996 29.675 30.343 0 0
390.006 29.675 30.343 0 0
390.016 29.675 30.343 0 0
390.026 29.675 30.343 0 0
390.036 29.675 30.343 0 0
390.046 29.675 30.343 0 0
390.056 29.675 30.343 0 0
390.066 29.675 30.343 0 0
390.076 29.675 30.343 0 0
390.086 29.675 30.343 0 0
390.096 29.675 30.343 0 0
390.106 29.675 30.343 0 0
390.116 29.675 30.343 0 0
390.126 29.675 30.343 0 0
390.136 29.675 30.343 0 0
390.146 29.675 30.343 0 0
390.156 29.675 30.343 0 0
390.166 29.675 30.343 0 0
390.176 29.675 30.343 0 0
390.186 29.675 30.343 0 0
390.196 29.675 30.343 0 0
390.206 29.675 30.343 0 0
390.216 29.675 30.343 0 0
390.226 29.675 30.343 0 0
390.236 29.675 30.343 0 0
390.246 29.675 30.343 0 0
390.256 29.675 30.343 0 0
390.266 29.675 30.343 0 0
390.276 29.675 30.343 0 0
390.286 29.675 30.343 0 0
390.296 29.675 30.343 0 0
390.306 29.675 30.343 0 0
390.316 29.675 30.343 0 0
390.326 29.675 30.343 0 0
390.336 29.675 30.343 0 0
390.346 29.675 30.343 0 0
390.356 29.675 30.343 0 0
390.366 29.675 30.343 0 0
390.376 29.675 30.343 0 0
390.386 29.675 30.343 0 0
390.396 29.675 30.343 0 0
390.406 29.675 30.343 0 0
390.416 29.675 30.343 0 0
390.426 29.675 30.343 0 0
390.436 29.675 30.343 0 0
390.446 29.675 30.343 0 0
390.456 29.675 30.343 0 0
390.466 29.675 30.343 0 0
390.476 29.675 30.343 0 0
390.486 29.675 30.343 0 0
390.496 29.675 30.343 0 0
390.506 29.675 30.343 0 0
390.516 29.675 30.343 0 0
390.526 29.675 30.343 0 0
390.536 29.675 30.343 0 0
390.546 29.675 30.343 0 0
390.556 29.675 30.343 0 0
390.566 29.675 30.343 0 0
390.576 29.675 30.343 0 0
390.586 29.675 30.343 0 0
390.597 29.675 30.343 0 0
390.607 29.675 30.343 0 0
390.617 29.675 30.343 0 0
390.627 29.675 30.343 0 0
390.637 29.675 30.343 0 0
390.647 29.675 30.343 0 0
390.656 29.675 30.343 0 0
390.666 29.675 30.343 0 0
390.676 29.675 30.343 0 0
390.686 29.675 30.343 0 0
390.696 29.675 30.343 0 0
390.706 29.675 30.343 0 0
390.716 29.675 30.343 0 0
390.726 29.675 30.343 0 0
390.736 29.675 30.343 0 0
390.746 29.675 30.343 0 0
390.756 29.675 30.343 0 0
390.766 29.675 30.343 0 0
390.776 29.675 30.343 0 0
390.786 29.675 30.343 0 0
390.796 29.675 30.343 0 0
390.806 29.675 30.343 0 0
390.816 29.675 30.343 0 0
390.826 29.675 30.343 0 0
390.836 29.675 30.343 0 0
390.846 29.675 30.343 0 0
390.856 29.675 30.343 0 0
390.866 29.675 30.343 0 0
390.876 29.675 30.343 0 0
390.886 29.675 30.343 0 0
390.896 29.675 30.343 0 0
390.906 29.675 30.343 0 0
390.916 29.675 30.343 0 0
390.926 29.675 30.343 0 0
390.936 29.675 30.343 0 0
390.946 29.675 30.343 0 0
390.956 29.675 30.343 0 0
390.966 29.675 30.343 0 0
390.976 29.675 30.343 0 0
390.986 29.675 30.343 0 0
390.996 29.675 30.343 0 0
391.006 29.675 30.343 0 0
391.016 29.675 30.343 0 0
391.026 29.675 30.343 0 0
391.036 29.675 30.343 0 0
391.046 29.675 30.343 0 0
391.056 29.675 30.343 0 0
391.066 29.675 30.343 0 0
391.076 29.675 30.343 0 0
391.086 29.675 30.343 0 0
391.096 29.675 30.343 0 0
391.106 29.675 30.343 0 0
391.116 29.675 30.343 0 0
391.126 29.675 30.343 0 0
391.136 29.675 30.343 0 0
391.146 29.675 30.343 0 0
391.156 29.675 30.343 0 0
391.166 29.675 30.343 0 0
391.176 29.675 30.343 0 0
391.186 29.675 30.343 0 0
391.196 29.675 30.343 0 0
391.206 29.675 30.343 0 0
391.216 29.675 30.343 0 0
391.226 29.675 30.343 0 0
391.236 29.675 30.343 0 0
391.246 29.675 30.343 0 0
391.256 29.675 30.343 0 0
391.266 29.675 30.343 0 0
391.276 29.675 30.343 0 0
391.286 29.675 30.343 0 0
391.296 29.675 30.343 0 0
391.306 29.675 30.343 0 0
391.316 29.675 30.343 0 0
391.326 29.675 30.343 0 0
391.336 29.675 30.343 0 0
391.346 29.675 30.343 0 0
391.356 29.675 30.343 0 0
391.366 29.675 30.343 0 0
391.376 29.675 30.343 0 0
391.386 29.675 30.343 0 0
391.396 29.675 30.343 0 0
391.406 29.675 30.343 0 0
391.416 29.675 30.343 0 0
391.426 29.675 30.343 0 0
391.436 29.675 30.343 0 0
391.446 29.675 30.343 0 0
391.456 29.675 30.343 0 0
391.466 29.675 30.343 0 0
391.476 29.675 30.343 0 0
391.486 29.675 30.343 0 0
391.496 29.675 30.343 0 0
391.506 29.675 30.343 0 0
391.516 29.675 30.343 0 0
391.526 29.675 30.343 0 0
391.536 29.675 30.343 0 0
391.546 29.675 30.343 0 0
391.556 29.675 30.343 0 0
391.566 29.675 30.343 0 0
391.576 29.675 30.343 0 0
391.586 29.675 30.343 0 0
391.596 29.675 30.343 0 0
391.606 29.675 30.343 0 0
391.616 29.675 30.343 0 0
391.626 29.675 30.343 0 0
391.636 29.675 30.343 0 0
391.646 29.675 30.343 0 0
391.656 29.675 30.343 0 0
391.666 29.675 30.343 0 0
391.676 29.675 30.343 0 0
391.686 29.675 30.343 0 0
391.696 29.675 30.343 0 0
391.706 29.675 30.343 0 0
391.716 29.675 30.343 0 0
391.726 29.675 30.343 0 0
391.736 29.675 30.343 0 0
391.746 29.675 30.343 0 0
391.756 29.675 30.343 0 0
391.766 29.675 30.343 0 0
391.776 29.675 30.343 0 0
391.786 29.675 30.343 0 0
391.796 29.675 30.343 0 0
391.806 29.675 30.343 0 0
391.816 29.675 30.343 0 0
391.826 29.675 30.343 0 0
391.836 29.675 30.343 0 0
391.846 29.675 30.343 0 0
391.856 29.675 30.343 0 0
391.866 29.675 30.343 0 0
391.876 29.675 30.343 0 0
391.886 29.675 30.343 0 0
391.896 29.675 30.343 0 0
391.906 29.675 30.343 0 0
391.916 29.675 30.343 0 0
391.926 29.675 30.343 0 0
391.936 29.675 30.343 0 0
391.946 29.675 30.343 0 0
391.956 29.675 30.343 0 0
391.966 29.675 30.343 0 0
391.976 29.675 30.343 0 0
391.986 29.675 30.343 0 0
391.996 29.675 30.343 0 0
392.006 29.675 30.343 0 0
392.016 29.675 30.343 0 0
392.026 29.675 30.343 0 0
392.036 29.675 30.343 0 0
392.046 29.675 30.343 0 0
392.056 29.675 30.343 0 0
392.066 29.675 30.343 0 0
392.076 29.675 30.343 0 0
392.086 29.675 30.343 0 0
392.096 29.675 30.343 0 0
392.106 29.675 30.343 0 0
392.116 29.675 30.343 0 0
392.126 29.675 30.343 0 0
392.136 29.675 30.343 0 0
392.146 29.675 30.343 0 0
392.156 29.675 30.343 0 0
392.166 29.675 30.343 0 0
392.176 29.675 30.343 0 0
392.186 29.675 30.343 0 0
392.196 29.675 30.343 0 0
392.206 29.675 30.343 0 0
392.216 29.675 30.343 0 0
392.226 29.675 30.343 0 0
392.236 29.675 30.343 0 0
392.246 29.675 30.343 0 0
392.256 29.675 30.343 0 0
392.266 29.675 30.343 0 0
392.276 29.675 30.343 0 0
392.286 29.675 30.343 0 0
392.296 29.675 30.343 0 0
392.306 29.675 30.343 0 0
392.316 29.675 30.343 0 0
392.327 29.675 30.343 0 0
392.337 29.675 30.343 0 0
392.347 29.675 30.343 0 0
392.357 29.675 30.343 0 0
392.367 29.675 30.343 0 0
392.377 29.675 30.343 0 0
392.387 29.675 30.343 0 0
392.396 29.675 30.343 0 0
392.406 29.675 30.343 0 0
392.416 29.675 30.343 0 0
392.426 29.675 30.343 0 0
392.436 29.675 30.343 0 0
392.446 29.675 30.343 0 0
392.456 29.675 30.343 0 0
392.466 29.675 30.343 0 0
392.476 29.675 30.343 0 0
392.486 29.675 30.343 0 0
392.496 29.675 30.343 0 0
392.506 29.675 30.343 0 0
392.516 29.675 30.343 0 0
392.526 29.675 30.343 0 0
392.536 29.675 30.343 0 0
392.546 29.675 30.343 0 0
392.556 29.675 30.343 0 0
392.566 29.675 30.343 0 0
392.576 29.675 30.343 0 0
392.586 29.675 30.343 0 0
392.596 29.675 30.343 0 0
392.606 29.675 30.343 0 0
392.616 29.675 30.343 0 0
392.626 29.675 30.343 0 0
392.636 29.675 30.343 0 0
392.646 29.675 30.343 0 0
392.656 29.675 30.343 0 0
392.666 29.675 30.343 0 0
392.676 29.675 30.343 0 0
392.686 29.675 30.343 0 0
392.696 29.675 30.343 0 0
392.706 29.675 30.343 0 0
392.716 29.675 30.343 0 0
392.726 29.675 30.343 0 0
392.736 29.675 30.343 0 0
392.746 29.675 30.343 0 0
392.756 29.675 30.343 0 0
392.766 29.675 30.343 0 0
392.776 29.675 30.343 0 0
392.786 29.675 30.343 0 0
392.796 29.675 30.343 0 0
392.806 29.675 30.343 0 0
392.816 29.675 30.343 0 0
392.826 29.675 30.343 0 0
392.836 29.675 30.343 0 0
392.846 29.675 30.343 0 0
392.856 29.675 30.343 0 0
392.866 29.675 30.343 0 0
392.876 29.675 30.343 0 0
392.886 29.675 30.343 0 0
392.896 29.675 30.343 0 0
392.906 29.675 30.343 0 0
392.916 29.675 30.343 0 0
392.926 29.675 30.343 0 0
392.936 29.675 30.343 0 0
392.946 29.675 30.343 0 0
392.956 29.675 30.343 0 0
392.966 29.675 30.343 0 0
392.976 29.675 30.343 0 0
392.986 29.675 30.343 0 0
392.996 29.675 30.343 0 0
393.006 29.675 30.343 0 0
393.016 29.675 30.343 0 0
393.026 29.675 30.343 0 0
393.036 29.675 30.343 0 0
393.046 29.675 30.343 0 0
393.056 29.675 30.343 0 0
393.066 29.675 30.343 0 0
393.076 29.675 30.343 0 0
393.086 29.675 30.343 0 0
393.096 29.675 30.343 0 0
393.106 29.675 30.343 0 0
393.116 29.675 30.343 0 0
393.126 29.675 30.343 0 0
393.136 29.675 30.343 0 0
393.146 29.675 30.343 0 0
393.156 29.675 30.343 0 0
393.166 29.675 30.343 0 0
393.176 29.675 30.343 0 0
393.186 29.675 30.343 0 0
393.196 29.675 30.343 0 0
393.206 29.675 30.343 0 0
393.216 29.675 30.343 0 0
393.226 29.675 30.343 0 0
393.236 29.675 30.343 0 0
393.246 29.675 30.343 0 0
393.256 29.675 30.343 0 0
393.266 29.675 30.343 0 0
393.276 29.675 30.343 0 0
393.286 29.675 30.343 0 0
393.296 29.675 30.343 0 0
393.306 29.675 30.343 0 0
393.316 29.675 30.343 0 0
393.326 29.675 30.343 0 0
393.336 29.675 30.343 0 0
393.346 29.675 30.343 0 0
393.356 29.675 30.343 0 0
393.366 29.675 30.343 0 0
393.376 29.675 30.343 0 0
393.386 29.675 30.343 0 0
393.396 29.675 30.343 0 0
393.406 29.675 30.343 0 0
393.416 29.675 30.343 0 0
393.426 29.675 30.343 0 0
393.436 29.675 30.343 0 0
393.446 29.675 30.343 0 0
393.456 29.675 30.343 0 0
393.466 29.675 30.343 0 0
393.476 29.675 30.343 0 0
393.486 29.675 30.343 0 0
393.496 29.675 30.343 0 0
393.506 29.675 30.343 0 0
393.516 29.675 30.343 0 0
393.526 29.675 30.343 0 0
393.536 29.675 30.343 0 0
393.546 29.675 30.343 0 0
393.556 29.675 30.343 0 0
393.566 29.675 30.343 0 0
393.576 29.675 30.343 0 0
393.586 29.675 30.343 0 0
393.596 29.675 30.343 0 0
393.606 29.675 30.343 0 0
393.616 29.675 30.343 0 0
393.626 29.675 30.343 0 0
393.636 29.675 30.343 0 0
393.646 29.675 30.343 0 0
393.656 29.675 30.343 0 0
393.666 29.675 30.343 0 0
393.676 29.675 30.343 0 0
393.686 29.675 30.343 0 0
393.696 29.675 30.343 0 0
393.706 29.675 30.343 0 0
393.716 29.675 30.343 0 0
393.726 29.675 30.343 0 0
393.736 29.675 30.343 0 0
393.746 29.675 30.343 0 0
393.756 29.675 30.343 0 0
393.766 29.675 30.343 0 0
393.776 29.675 30.343 0 0
393.786 29.675 30.343 0 0
393.796 29.675 30.343 0 0
393.806 29.675 30.343 0 0
393.816 29.675 30.343 0 0
393.826 29.675 30.343 0 0
393.836 29.675 30.343 0 0
393.846 29.675 30.343 0 0
393.856 29.675 30.343 0 0
393.866 29.675 30.343 0 0
393.876 29.675 30.343 0 0
393.886 29.675 30.343 0 0
393.896 29.675 30.343 0 0
393.906 29.675 30.343 0 0
393.916 29.675 30.343 0 0
393.926 29.675 30.343 0 0
393.936 29.675 30.343 0 0
393.946 29.675 30.343 0 0
393.956 29.675 30.343 0 0
393.966 29.675 30.343 0 0
393.976 29.675 30.343 0 0
393.986 29.675 30.343 0 0
393.996 29.675 30.343 0 0
394.006 29.675 30.343 0 0
394.016 29.675 30.343 0 0
394.026 29.675 30.343 0 0
394.036 29.675 30.343 0 0
394.046 29.675 30.343 0 0
394.056 29.675 30.343 0 0
394.066 29.675 30.343 0 0
394.076 29.675 30.343 0 0
394.086 29.675 30.343 0 0
394.097 29.675 30.343 0 0
394.107 29.675 30.343 0 0
394.117 29.675 30.343 0 0
394.127 29.675 30.343 0 0
394.137 29.675 30.343 0 0
394.147 29.675 30.343 0 0
394.157 29.675 30.343 0 0
394.166 29.675 30.343 0 0
394.176 29.675 30.343 0 0
394.186 29.675 30.343 0 0
394.196 29.675 30.343 0 0
394.206 29.675 30.343 0 0
394.216 29.675 30.343 0 0
394.226 29.675 30.343 0 0
394.236 29.675 30.343 0 0
394.246 29.675 30.343 0 0
394.256 29.675 30.343 0 0
394.266 29.675 30.343 0 0
394.276 29.675 30.343 0 0
394.286 29.675 30.343 0 0
394.296 29.675 30.343 0 0
394.306 29.675 30.343 0 0
394.316 29.675 30.343 0 0
394.326 29.675 30.343 0 0
394.336 29.675 30.343 0 0
394.346 29.675 30.343 0 0
394.356 29.675 30.343 0 0
394.366 29.675 30.343 0 0
394.376 29.675 30.343 0 0
394.386 29.675 30.343 0 0
394.396 29.675 30.343 0 0
394.406 29.675 30.343 0 0
394.416 29.675 30.343 0 0
394.426 29.675 30.343 0 0
394.436 29.675 30.343 0 0
394.446 29.675 30.343 0 0
394.456 29.675 30.343 0 0
394.466 29.675 30.343 0 0
394.476 29.675 30.343 0 0
394.486 29.675 30.343 0 0
394.496 29.675 30.343 0 0
394.506 29.675 30.343 0 0
394.516 29.675 30.343 0 0
394.526 29.675 30.343 0 0
394.536 29.675 30.343 0 0
394.546 29.675 30.343 0 0
394.556 29.675 30.343 0 0
394.566 29.675 30.343 0 0
394.576 29.675 30.343 0 0
394.586 29.675 30.343 0 0
394.596 29.675 30.343 0 0
394.606 29.675 30.343 0 0
394.616 29.675 30.343 0 0
394.626 29.675 30.343 0 0
394.636 29.675 30.343 0 0
394.646 29.675 30.343 0 0
394.656 29.675 30.343 0 0
394.666 29.675 30.343 0 0
394.676 29.675 30.343 0 0
394.686 29.675 30.343 0 0
394.696 29.675 30.343 0 0
394.706 29.675 30.343 0 0
394.716 29.675 30.343 0 0
394.726 29.675 30.343 0 0
394.736 29.675 30.343 0 0
394.746 29.675 30.343 0 0
394.756 29.675 30.343 0 0
394.766 29.675 30.343 0 0
394.776 29.675 30.343 0 0
394.786 29.675 30.343 0 0
394.796 29.675 30.343 0 0
394.806 29.675 30.343 0 0
394.816 29.675 30.343 0 0
394.826 29.675 30.343 0 0
394.836 29.675 30.343 0 0
394.846 29.675 30.343 0 0
394.856 29.675 30.343 0 0
394.866 29.675 30.343 0 0
394.876 29.675 30.343 0 0
394.886 29.675 30.343 0 0
394.896 29.675 30.343 0 0
394.906 29.675 30.343 0 0
394.916 29.675 30.343 0 0
394.926 29.675 30.343 0 0
394.936 29.675 30.343 0 0
394.946 29.675 30.343 0 0
394.956 29.675 30.343 0 0
394.966 29.675 30.343 0 0
394.976 29.675 30.343 0 0
394.986 29.675 30.343 0 0
394.996 29.675 30.343 0 0
395.006 29.675 30.343 0 0
395.016 29.675 30.343 0 0
395.026 29.675 30.343 0 0
395.036 29.675 30.343 0 0
395.046 29.675 30.343 0 0
395.056 29.675 30.343 0 0
395.066 29.675 30.343 0 0
395.076 29.675 30.343 0 0
395.086 29.675 30.343 0 0
395.096 29.675 30.343 0 0
395.106 29.675 30.343 0 0
395.116 29.675 30.343 0 0
395.126 29.675 30.343 0 0
395.136 29.675 30.343 0 0
395.146 29.675 30.343 0 0
395.156 29.675 30.343 0 0
395.166 29.675 30.343 0 0
395.176 29.675 30.343 0 0
395.186 29.675 30.343 0 0
395.196 29.675 30.343 0 0
395.206 29.675 30.343 0 0
395.216 29.675 30.343 0 0
395.226 29.675 30.343 0 0
395.236 29.675 30.343 0 0
395.246 29.675 30.343 0 0
395.256 29.675 30.343 0 0
395.266 29.675 30.343 0 0
395.276 29.675 30.343 0 0
395.286 29.675 30.343 0 0
395.296 29.675 30.343 0 0
395.306 29.675 30.343 0 0
395.316 29.675 30.343 0 0
395.326 29.675 30.343 0 0
395.336 29.675 30.343 0 0
395.346 29.675 30.343 0 0
395.356 29.675 30.343 0 0
395.366 29.675 30.343 0 0
395.376 29.675 30.343 0 0
395.386 29.675 30.343 0 0
395.396 29.675 30.343 0 0
395.406 29.675 30.343 0 0
395.416 29.675 30.343 0 0
395.426 29.675 30.343 0 0
395.436 29.675 30.343 0 0
395.446 29.675 30.343 0 0
395.456 29.675 30.343 0 0
395.466 29.675 30.343 0 0
395.476 29.675 30.343 0 0
395.486 29.675 30.343 0 0
395.496 29.675 30.343 0 0
395.506 29.675 30.343 0 0
395.516 29.675 30.343 0 0
395.526 29.675 30.343 0 0
395.536 29.675 30.343 0 0
395.546 29.675 30.343 0 0
395.556 29.675 30.343 0 0
395.566 29.675 30.343 0 0
395.576 29.675 30.343 0 0
395.586 29.675 30.343 0 0
395.596 29.675 30.343 0 0
395.606 29.675 30.343 0 0
395.616 29.675 30.343 0 0
395.626 29.675 30.343 0 0
395.636 29.675 30.343 0 0
395.646 29.675 30.343 0 0
395.656 29.675 30.343 0 0
395.666 29.675 30.343 0 0
395.676 29.675 30.343 0 0
395.686 29.675 30.343 0 0
395.696 29.675 30.343 0 0
395.706 29.675 30.343 0 0
395.716 29.675 30.343 0 0
395.726 29.675 30.343 0 0
395.736 29.675 30.343 0 0
395.746 29.675 30.343 0 0
395.756 29.675 30.343 0 0
395.766 29.675 30.343 0 0
395.776 29.675 30.343 0 0
395.786 29.675 30.343 0 0
395.796 29.675 30.343 0 0
395.806 29.675 30.343 0 0
395.816 29.675 30.343 0 0
395.826 29.675 30.343 0 0
395.836 29.675 30.343 0 0
395.846 29.675 30.343 0 0
395.856 29.675 30.343 0 0
395.866 29.675 30.343 0 0
395.876 29.675 30.343 0 0
395.887 29.675 30.343 0 0
395.897 29.675 30.343 0 0
395.907 29.675 30.343 0 0
395.917 29.675 30.343 0 0
395.927 29.675 30.343 0 0
395.937 29.675 30.343 0 0
395.946 29.675 30.343 0 0
395.956 29.675 30.343 0 0
395.966 29.675 30.343 0 0
395.976 29.675 30.343 0 0
395.986 29.675 30.343 0 0
395.996 29.675 30.343 0 0
396.006 29.675 30.343 0 0
396.016 29.675 30.343 0 0
396.026 29.675 30.343 0 0
396.036 29.675 30.343 0 0
396.046 29.675 30.343 0 0
396.056 29.675 30.343 0 0
396.066 29.675 30.343 0 0
396.076 29.675 30.343 0 0
396.086 29.675 30.343 0 0
396.096 29.675 30.343 0 0
396.106 29.675 30.343 0 0
396.116 29.675 30.343 0 0
396.126 29.675 30.343 0 0
396.136 29.675 30.343 0 0
396.146 29.675 30.343 0 0
396.156 29.675 30.343 0 0
396.166 29.675 30.343 0 0
396.176 29.675 30.343 0 0
396.186 29.675 30.343 0 0
396.196 29.675 30.343 0 0
396.206 29.675 30.343 0 0
396.216 29.675 30.343 0 0
396.226 29.675 30.343 0 0
396.236 29.675 30.343 0 0
396.246 29.675 30.343 0 0
396.256 29.675 30.343 0 0
396.266 29.675 30.343 0 0
396.276 29.675 30.343 0 0
396.286 29.675 30.343 0 0
396.296 29.675 30.343 0 0
396.306 29.675 30.343 0 0
396.316 29.675 30.343 0 0
396.326 29.675 30.343 0 0
396.336 29.675 30.343 0 0
396.346 29.675 30.343 0 0
396.356 29.675 30.343 0 0
396.366 29.675 30.343 0 0
396.376 29.675 30.343 0 0
396.386 29.675 30.343 0 0
396.396 29.675 30.343 0 0
396.406 29.675 30.343 0 0
396.416 29.675 30.343 0 0
396.426 29.675 30.343 0 0
396.436 29.675 30.343 0 0
396.446 29.675 30.343 0 0
396.456 29.675 30.343 0 0
396.466 29.675 30.343 0 0
396.476 29.675 30.343 0 0
396.486 29.675 30.343 0 0
396.496 29.675 30.343 0 0
396.506 29.675 30.343 0 0
396.516 29.675 30.343 0 0
396.526 29.675 30.343 0 0
396.536 29.675 30.343 0 0
396.546 29.675 30.343 0 0
396.556 29.675 30.343 0 0
396.566 29.675 30.343 0 0
396.576 29.675 30.343 0 0
396.586 29.675 30.343 0 0
396.596 29.675 30.343 0 0
396.606 29.675 30.343 0 0
396.616 29.675 30.343 0 0
396.626 29.675 30.343 0 0
396.636 29.675 30.343 0 0
396.646 29.675 30.343 0 0
396.656 29.675 30.343 0 0
396.666 29.675 30.343 0 0
396.676 29.675 30.343 0 0
396.686 29.675 30.343 0 0
396.696 29.675 30.343 0 0
396.706 29.675 30.343 0 0
396.716 29.675 30.343 0 0
396.726 29.675 30.343 0 0
396.736 29.675 30.343 0 0
396.746 29.675 30.343 0 0
396.756 29.675 30.343 0 0
396.766 29.675 30.343 0 0
396.776 29.675 30.343 0 0
396.786 29.675 30.343 0 0
396.796 29.675 30.343 0 0
396.806 29.675 30.343 0 0
396.816 29.675 30.343 0 0
396.826 29.675 30.343 0 0
396.836 29.675 30.343 0 0
396.846 29.675 30.343 0 0
396.856 29.675 30.343 0 0
396.866 29.675 30.343 0 0
396.876 29.675 30.343 0 0
396.886 29.675 30.343 0 0
396.896 29.675 30.343 0 0
396.906 29.675 30.343 0 0
396.916 29.675 30.343 0 0
396.926 29.675 30.343 0 0
396.936 29.675 30.343 0 0
396.946 29.675 30.343 0 0
396.956 29.675 30.343 0 0
396.966 29.675 30.343 0 0
396.976 29.675 30.343 0 0
396.986 29.675 30.343 0 0
396.996 29.675 30.343 0 0
397.006 29.675 30.343 0 0
397.016 29.675 30.343 0 0
397.026 29.675 30.343 0 0
397.036 29.675 30.343 0 0
397.046 29.675 30.343 0 0
397.056 29.675 30.343 0 0
397.066 29.675 30.343 0 0
397.076 29.675 30.343 0 0
397.086 29.675 30.343 0 0
397.096 29.675 30.343 0 0
397.106 29.675 30.343 0 0
397.116 29.675 30.343 0 0
397.126 29.675 30.343 0 0
397.136 29.675 30.343 0 0
397.146 29.675 30.343 0 0
397.156 29.675 30.343 0 0
397.166 29.675 30.343 0 0
397.176 29.675 30.343 0 0
397.186 29.675 30.343 0 0
397.196 29.675 30.343 0 0
397.206 29.675 30.343 0 0
397.216 29.675 30.343 0 0
397.226 29.675 30.343 0 0
397.236 29.675 30.343 0 0
397.246 29.675 30.343 0 0
397.256 29.675 30.343 0 0
397.266 29.675 30.343 0 0
397.276 29.675 30.343 0 0
397.286 29.675 30.343 0 0
397.296 29.675 30.343 0 0
397.306 29.675 30.343 0 0
397.316 29.675 30.343 0 0
397.326 29.675 30.343 0 0
397.336 29.675 30.343 0 0
397.346 29.675 30.343 0 0
397.356 29.675 30.343 0 0
397.366 29.675 30.343 0 0
397.376 29.675 30.343 0 0
397.386 29.675 30.343 0 0
397.396 29.675 30.343 0 0
397.406 29.675 30.343 0 0
397.416 29.675 30.343 0 0
397.426 29.675 30.343 0 0
397.436 29.675 30.343 0 0
397.446 29.675 30.343 0 0
397.456 29.675 30.343 0 0
397.466 29.675 30.343 0 0
397.476 29.675 30.343 0 0
397.486 29.675 30.343 0 0
397.496 29.675 30.343 0 0
397.506 29.675 30.343 0 0
397.516 29.675 30.343 0 0
397.526 29.675 30.343 0 0
397.536 29.675 30.343 0 0
397.546 29.675 30.343 0 0
397.556 29.675 30.343 0 0
397.566 29.675 30.343 0 0
397.576 29.675 30.343 0 0
397.586 29.675 30.343 0 0
397.596 29.675 30.343 0 0
397.606 29.675 30.343 0 0
397.616 29.675 30.343 0 0
397.626 29.675 30.343 0 0
397.636 29.675 30.343 0 0
397.647 29.675 30.343 0 0
397.657 29.675 30.343 0 0
397.667 29.675 30.343 0 0
397.677 29.675 30.343 0 0
397.687 29.675 30.343 0 0
397.697 29.675 30.343 0 0
397.706 29.675 30.343 0 0
397.716 29.675 30.343 0 0
397.726 29.675 30.343 0 0
397.736 29.675 30.343 0 0
397.746 29.675 30.343 0 0
397.756 29.675 30.343 0 0
397.766 29.675 30.343 0 0
397.776 29.675 30.343 0 0
397.786 29.675 30.343 0 0
397.796 29.675 30.343 0 0
397.806 29.675 30.343 0 0
397.816 29.675 30.343 0 0
397.826 29.675 30.343 0 0
397.836 29.675 30.343 0 0
397.846 29.675 30.343 0 0
397.856 29.675 30.343 0 0
397.866 29.675 30.343 0 0
397.876 29.675 30.343 0 0
397.886 29.675 30.343 0 0
397.896 29.675 30.343 0 0
397.906 29.675 30.343 0 0
397.916 29.675 30.343 0 0
397.926 29.675 30.343 0 0
397.936 29.675 30.343 0 0
397.946 29.675 30.343 0 0
397.956 29.675 30.343 0 0
397.966 29.675 30.343 0 0
397.976 29.675 30.343 0 0
397.986 29.675 30.343 0 0
397.996 29.675 30.343 0 0
398.006 29.675 30.343 0 0
398.016 29.675 30.343 0 0
398.026 29.675 30.343 0 0
398.036 29.675 30.343 0 0
398.046 29.675 30.343 0 0
398.056 29.675 30.343 0 0
398.066 29.675 30.343 0 0
398.076 29.675 30.343 0 0
398.086 29.675 30.343 0 0
398.096 29.675 30.343 0 0
398.106 29.675 30.343 0 0
398.116 29.675 30.343 0 0
398.126 29.675 30.343 0 0
398.136 29.675 30.343 0 0
398.146 29.675 30.343 0 0
398.156 29.675 30.343 0 0
398.166 29.675 30.343 0 0
398.176 29.675 30.343 0 0
398.186 29.675 30.343 0 0
398.196 29.675 30.343 0 0
398.206 29.675 30.343 0 0
398.216 29.675 30.343 0 0
398.226 29.675 30.343 0 0
398.236 29.675 30.343 0 0
398.246 29.675 30.343 0 0
398.256 29.675 30.343 0 0
398.266 29.675 30.343 0 0
398.276 29.675 30.343 0 0
398.286 29.675 30.343 0 0
398.296 29.675 30.343 0 0
398.306 29.675 30.343 0 0
398.316 29.675 30.343 0 0
398.326 29.675 30.343 0 0
398.336 29.675 30.343 0 0
398.346 29.675 30.343 0 0
398.356 29.675 30.343 0 0
398.366 29.675 30.343 0 0
398.376 29.675 30.343 0 0
398.386 29.675 30.343 0 0
398.396 29.675 30.343 0 0
398.406 29.675 30.343 0 0
398.416 29.675 30.343 0 0
398.426 29.675 30.343 0 0
398.436 29.675 30.343 0 0
398.446 29.675 30.343 0 0
398.456 29.675 30.343 0 0
398.466 29.675 30.343 0 0
398.476 29.675 30.343 0 0
398.486 29.675 30.343 0 0
398.496 29.675 30.343 0 0
398.506 29.675 30.343 0 0
398.516 29.675 30.343 0 0
398.526 29.675 30.343 0 0
398.536 29.675 30.343 0 0
398.546 29.675 30.343 0 0
398.556 29.675 30.343 0 0
398.566 29.675 30.343 0 0
398.576 29.675 30.343 0 0
398.586 29.675 30.343 0 0
398.596 29.675 30.343 0 0
398.606 29.675 30.343 0 0
398.616 29.675 30.343 0 0
398.626 29.675 30.343 0 0
398.636 29.675 30.343 0 0
398.646 29.675 30.343 0 0
398.656 29.675 30.343 0 0
398.666 29.675 30.343 0 0
